,timestamp,contact,isClosed,doy,dow,year,tod
10054,2017-05-23 18:34:10,_Garage_Door,False,143,1,2017,18:34
10058,2017-05-23 18:34:29,_Garage_Door,True,143,1,2017,18:34
10060,2017-05-23 18:35:12,_SZ_Terasse,False,143,1,2017,18:35
10063,2017-05-23 18:35:40,_Main_Door,False,143,1,2017,18:35
10064,2017-05-23 18:35:45,_Main_Door,True,143,1,2017,18:35
10066,2017-05-23 18:35:47,_Main_Door,False,143,1,2017,18:35
10067,2017-05-23 18:36:00,_Main_Door,True,143,1,2017,18:36
10069,2017-05-23 18:42:49,_Main_Door,False,143,1,2017,18:42
10070,2017-05-23 18:42:53,_Main_Door,True,143,1,2017,18:42
10081,2017-05-23 19:19:55,_Main_Door,False,143,1,2017,19:19
10082,2017-05-23 19:20:01,_Main_Door,True,143,1,2017,19:20
10099,2017-05-23 20:31:32,_Main_Door,False,143,1,2017,20:31
10105,2017-05-23 20:32:09,_Main_Door,True,143,1,2017,20:32
10135,2017-05-23 22:58:13,_Balcony_Door,True,143,1,2017,22:58
10136,2017-05-23 22:59:14,_Main_Door,False,143,1,2017,22:59
10137,2017-05-23 22:59:36,_Main_Door,True,143,1,2017,22:59
10139,2017-05-23 23:01:58,_Main_Door,False,143,1,2017,23:01
10140,2017-05-23 23:02:08,_Main_Door,True,143,1,2017,23:02
10144,2017-05-23 23:18:46,command,False,143,1,2017,23:18
10145,2017-05-23 23:18:47,command,False,143,1,2017,23:18
10146,2017-05-23 23:19:20,command,False,143,1,2017,23:19
10147,2017-05-23 23:19:34,command,False,143,1,2017,23:19
10170,2017-05-24 01:13:06,_Fiona_Terasse,False,144,2,2017,01:13
10235,2017-05-24 06:36:24,command,False,144,2,2017,06:36
10236,2017-05-24 06:36:25,command,False,144,2,2017,06:36
10238,2017-05-24 06:40:34,_Main_Door,False,144,2,2017,06:40
10242,2017-05-24 06:41:23,_Main_Door,True,144,2,2017,06:41
10243,2017-05-24 06:42:20,_Main_Door,False,144,2,2017,06:42
10244,2017-05-24 06:45:07,_Main_Door,True,144,2,2017,06:45
10247,2017-05-24 06:54:28,command,False,144,2,2017,06:54
10248,2017-05-24 06:54:28,command,False,144,2,2017,06:54
10249,2017-05-24 06:54:29,command,False,144,2,2017,06:54
10250,2017-05-24 06:54:39,command,False,144,2,2017,06:54
10251,2017-05-24 06:54:40,command,False,144,2,2017,06:54
10252,2017-05-24 06:54:40,command,False,144,2,2017,06:54
10253,2017-05-24 06:54:59,command,False,144,2,2017,06:54
10255,2017-05-24 06:55:04,command,False,144,2,2017,06:55
10256,2017-05-24 06:55:04,command,False,144,2,2017,06:55
10257,2017-05-24 06:55:04,command,False,144,2,2017,06:55
10261,2017-05-24 07:13:40,_Main_Door,False,144,2,2017,07:13
10268,2017-05-24 07:16:50,_Main_Door,True,144,2,2017,07:16
10282,2017-05-24 07:27:54,_Main_Door,False,144,2,2017,07:27
10286,2017-05-24 07:28:24,_Main_Door,True,144,2,2017,07:28
10287,2017-05-24 07:30:45,_Main_Door,False,144,2,2017,07:30
10292,2017-05-24 07:31:20,_Main_Door,True,144,2,2017,07:31
10305,2017-05-24 08:28:33,_Balcony_Door,False,144,2,2017,08:28
10306,2017-05-24 08:28:35,_FlyNet_Door,False,144,2,2017,08:28
10310,2017-05-24 08:29:45,_FlyNet_Door,True,144,2,2017,08:29
10311,2017-05-24 08:30:40,_Main_Door,False,144,2,2017,08:30
10312,2017-05-24 08:30:59,_Main_Door,True,144,2,2017,08:30
10317,2017-05-24 08:53:43,_Main_Door,False,144,2,2017,08:53
10320,2017-05-24 08:53:48,_Main_Door,True,144,2,2017,08:53
10321,2017-05-24 08:53:53,_Garage_Door,False,144,2,2017,08:53
10328,2017-05-24 08:55:46,_Main_Door,False,144,2,2017,08:55
10332,2017-05-24 08:55:58,_Main_Door,True,144,2,2017,08:55
10336,2017-05-24 08:56:45,_Main_Door,False,144,2,2017,08:56
10337,2017-05-24 08:56:58,_Main_Door,True,144,2,2017,08:56
10340,2017-05-24 08:57:12,_WC_Window,True,144,2,2017,08:57
10348,2017-05-24 09:07:00,_Main_Door,False,144,2,2017,09:07
10355,2017-05-24 09:08:08,_Main_Door,True,144,2,2017,09:08
10392,2017-05-24 09:24:41,_Main_Door,False,144,2,2017,09:24
10396,2017-05-24 09:25:22,_Main_Door,True,144,2,2017,09:25
10424,2017-05-24 09:53:36,_Main_Door,False,144,2,2017,09:53
10427,2017-05-24 09:53:42,_Main_Door,True,144,2,2017,09:53
10449,2017-05-24 10:23:05,_Garage_Door,True,144,2,2017,10:23
10450,2017-05-24 10:23:14,_Main_Door,False,144,2,2017,10:23
10455,2017-05-24 10:23:40,_Main_Door,True,144,2,2017,10:23
10462,2017-05-24 10:52:01,_FlyNet_Door,False,144,2,2017,10:52
10463,2017-05-24 10:52:26,_FlyNet_Door,True,144,2,2017,10:52
10464,2017-05-24 10:52:34,_FlyNet_Door,False,144,2,2017,10:52
10465,2017-05-24 10:52:46,_FlyNet_Door,True,144,2,2017,10:52
10474,2017-05-24 11:31:37,_Main_Door,False,144,2,2017,11:31
10475,2017-05-24 11:31:51,_Main_Door,True,144,2,2017,11:31
10477,2017-05-24 11:36:06,_SZ_Terasse,True,144,2,2017,11:36
10480,2017-05-24 11:48:23,_Main_Door,False,144,2,2017,11:48
10484,2017-05-24 11:48:44,_Main_Door,True,144,2,2017,11:48
10493,2017-05-24 12:33:31,_Main_Door,False,144,2,2017,12:33
10496,2017-05-24 12:33:54,_Main_Door,True,144,2,2017,12:33
10503,2017-05-24 13:03:11,_Balcony_Door,True,144,2,2017,13:03
10506,2017-05-24 13:11:20,_Main_Door,False,144,2,2017,13:11
10520,2017-05-24 13:14:36,_Main_Door,True,144,2,2017,13:14
10525,2017-05-24 13:21:56,_Cellar_Door,False,144,2,2017,13:21
10540,2017-05-24 14:25:25,_Main_Door,False,144,2,2017,14:25
10547,2017-05-24 14:26:41,_Garage_Door,False,144,2,2017,14:26
10548,2017-05-24 14:26:48,_Garage_Door,True,144,2,2017,14:26
10550,2017-05-24 14:26:52,_Garage_Door,False,144,2,2017,14:26
10559,2017-05-24 14:28:32,_Garage_Door,True,144,2,2017,14:28
10578,2017-05-24 14:32:27,_Main_Door,True,144,2,2017,14:32
10580,2017-05-24 14:32:34,_Main_Door,False,144,2,2017,14:32
10581,2017-05-24 14:32:47,_Main_Door,True,144,2,2017,14:32
10584,2017-05-24 14:45:21,_Main_Door,False,144,2,2017,14:45
10585,2017-05-24 14:45:39,_Main_Door,True,144,2,2017,14:45
10587,2017-05-24 14:46:32,_Balcony_Door,False,144,2,2017,14:46
10604,2017-05-24 15:59:08,_Main_Door,False,144,2,2017,15:59
10607,2017-05-24 15:59:14,_Garage_Door,False,144,2,2017,15:59
10612,2017-05-24 15:59:47,_Garage_Door,True,144,2,2017,15:59
10616,2017-05-24 16:00:17,_Main_Door,True,144,2,2017,16:00
10618,2017-05-24 16:03:14,_FlyNet_Door,False,144,2,2017,16:03
10619,2017-05-24 16:03:22,_FlyNet_Door,True,144,2,2017,16:03
10622,2017-05-24 16:11:34,_WC_Window,False,144,2,2017,16:11
10623,2017-05-24 16:14:38,_WC_Window,True,144,2,2017,16:14
10624,2017-05-24 16:15:23,_WC_Window,False,144,2,2017,16:15
10625,2017-05-24 16:15:28,_WC_Window,True,144,2,2017,16:15
10627,2017-05-24 16:16:42,_Main_Door,False,144,2,2017,16:16
10653,2017-05-24 16:21:14,_Main_Door,True,144,2,2017,16:21
10657,2017-05-24 16:36:14,_Main_Door,False,144,2,2017,16:36
10663,2017-05-24 16:38:06,_Main_Door,True,144,2,2017,16:38
10665,2017-05-24 16:39:01,_FlyNet_Door,False,144,2,2017,16:39
10666,2017-05-24 16:40:28,_FlyNet_Door,True,144,2,2017,16:40
10667,2017-05-24 16:43:56,_FlyNet_Door,False,144,2,2017,16:43
10669,2017-05-24 16:47:54,_Balcony_Door,True,144,2,2017,16:47
10670,2017-05-24 16:49:38,_Balcony_Door,False,144,2,2017,16:49
10672,2017-05-24 16:51:42,_Balcony_Door,True,144,2,2017,16:51
10673,2017-05-24 16:52:55,_Balcony_Door,False,144,2,2017,16:52
10675,2017-05-24 16:57:20,_SZ_Terasse,False,144,2,2017,16:57
10676,2017-05-24 16:57:25,_SZ_Terasse,True,144,2,2017,16:57
10678,2017-05-24 17:00:13,_SZ_Terasse,False,144,2,2017,17:00
10679,2017-05-24 17:00:19,_SZ_Terasse,True,144,2,2017,17:00
10682,2017-05-24 17:14:18,_Main_Door,False,144,2,2017,17:14
10683,2017-05-24 17:14:29,_Main_Door,True,144,2,2017,17:14
10690,2017-05-24 17:29:08,_FlyNet_Door,True,144,2,2017,17:29
10691,2017-05-24 17:30:43,_FlyNet_Door,False,144,2,2017,17:30
10693,2017-05-24 17:33:52,_FlyNet_Door,True,144,2,2017,17:33
10694,2017-05-24 17:34:08,_FlyNet_Door,False,144,2,2017,17:34
10695,2017-05-24 17:34:27,_FlyNet_Door,True,144,2,2017,17:34
10697,2017-05-24 17:42:09,_Balcony_Door,True,144,2,2017,17:42
10699,2017-05-24 17:44:05,_Main_Door,False,144,2,2017,17:44
10702,2017-05-24 17:44:09,_Main_Door,True,144,2,2017,17:44
10712,2017-05-24 18:19:00,_Main_Door,False,144,2,2017,18:19
10718,2017-05-24 18:19:44,_Main_Door,True,144,2,2017,18:19
10725,2017-05-24 18:49:13,_Main_Door,False,144,2,2017,18:49
10728,2017-05-24 18:49:25,_Main_Door,True,144,2,2017,18:49
10735,2017-05-24 19:06:07,_Main_Door,False,144,2,2017,19:06
10737,2017-05-24 19:06:17,_Main_Door,True,144,2,2017,19:06
10738,2017-05-24 19:09:10,_Main_Door,False,144,2,2017,19:09
10739,2017-05-24 19:09:15,_Main_Door,True,144,2,2017,19:09
10747,2017-05-24 19:51:24,_Main_Door,False,144,2,2017,19:51
10754,2017-05-24 19:52:10,_Main_Door,True,144,2,2017,19:52
10760,2017-05-24 20:18:40,_Main_Door,False,144,2,2017,20:18
10762,2017-05-24 20:27:19,_Main_Door,True,144,2,2017,20:27
10764,2017-05-24 20:31:43,_Balcony_Door,False,144,2,2017,20:31
10765,2017-05-24 20:32:41,_FlyNet_Door,False,144,2,2017,20:32
10767,2017-05-24 20:35:05,_FlyNet_Door,True,144,2,2017,20:35
10818,2017-05-25 00:49:19,_Balcony_Door,True,145,3,2017,00:49
10819,2017-05-25 00:54:03,_SZ_Terasse,False,145,3,2017,00:54
10821,2017-05-25 00:54:49,command,False,145,3,2017,00:54
10822,2017-05-25 00:54:50,command,False,145,3,2017,00:54
10823,2017-05-25 00:54:57,command,False,145,3,2017,00:54
10824,2017-05-25 00:54:57,command,False,145,3,2017,00:54
10825,2017-05-25 00:54:58,command,False,145,3,2017,00:54
10826,2017-05-25 00:54:59,command,False,145,3,2017,00:54
10827,2017-05-25 00:55:01,command,False,145,3,2017,00:55
10828,2017-05-25 00:55:02,command,False,145,3,2017,00:55
10831,2017-05-25 00:58:40,_Main_Door,False,145,3,2017,00:58
10838,2017-05-25 01:00:20,_Main_Door,True,145,3,2017,01:00
10840,2017-05-25 01:04:17,_Fiona_Terasse,False,145,3,2017,01:04
10843,2017-05-25 01:15:02,_Main_Door,False,145,3,2017,01:15
10844,2017-05-25 01:15:09,_Main_Door,True,145,3,2017,01:15
10846,2017-05-25 01:20:43,_Balcony_Door,False,145,3,2017,01:20
10853,2017-05-25 01:51:42,_Main_Door,False,145,3,2017,01:51
10854,2017-05-25 01:51:48,_Main_Door,True,145,3,2017,01:51
10855,2017-05-25 01:52:07,_Balcony_Door,True,145,3,2017,01:52
10959,2017-05-25 08:19:24,_Main_Door,False,145,3,2017,08:19
10962,2017-05-25 08:19:34,_Main_Door,True,145,3,2017,08:19
10973,2017-05-25 08:54:30,_Main_Door,False,145,3,2017,08:54
10974,2017-05-25 08:54:35,_Main_Door,True,145,3,2017,08:54
10976,2017-05-25 08:57:44,_Main_Door,False,145,3,2017,08:57
10977,2017-05-25 08:57:50,_Main_Door,True,145,3,2017,08:57
10981,2017-05-25 09:00:43,_Balcony_Door,False,145,3,2017,09:00
10985,2017-05-25 09:17:04,_WC_Window,False,145,3,2017,09:17
11014,2017-05-25 10:11:29,_WC_Window,True,145,3,2017,10:11
11015,2017-05-25 10:12:35,_Main_Door,False,145,3,2017,10:12
11016,2017-05-25 10:12:38,_Main_Door,True,145,3,2017,10:12
11028,2017-05-25 10:36:47,_Main_Door,False,145,3,2017,10:36
11029,2017-05-25 10:36:50,_Main_Door,True,145,3,2017,10:36
11033,2017-05-25 10:41:39,_WC_Window,False,145,3,2017,10:41
11036,2017-05-25 10:53:45,_WC_Window,True,145,3,2017,10:53
11038,2017-05-25 10:57:24,_FlyNet_Door,False,145,3,2017,10:57
11039,2017-05-25 10:58:24,_FlyNet_Door,True,145,3,2017,10:58
11047,2017-05-25 11:21:29,_FlyNet_Door,False,145,3,2017,11:21
11048,2017-05-25 11:23:43,_FlyNet_Door,True,145,3,2017,11:23
11050,2017-05-25 11:29:41,_FlyNet_Door,False,145,3,2017,11:29
11068,2017-05-25 11:59:41,_FlyNet_Door,True,145,3,2017,11:59
11081,2017-05-25 12:51:28,_Balcony_Door,True,145,3,2017,12:51
11082,2017-05-25 12:51:31,_Main_Door,False,145,3,2017,12:51
11083,2017-05-25 12:51:36,_Main_Door,True,145,3,2017,12:51
11085,2017-05-25 12:53:22,command,False,145,3,2017,12:53
11086,2017-05-25 12:53:23,command,False,145,3,2017,12:53
11087,2017-05-25 12:53:35,command,False,145,3,2017,12:53
11088,2017-05-25 12:53:42,command,False,145,3,2017,12:53
11089,2017-05-25 12:53:45,command,False,145,3,2017,12:53
11090,2017-05-25 12:53:46,command,False,145,3,2017,12:53
11091,2017-05-25 12:53:53,_SZ_Terasse,True,145,3,2017,12:53
11093,2017-05-25 12:58:53,_Main_Door,False,145,3,2017,12:58
11098,2017-05-25 12:59:25,command,False,145,3,2017,12:59
11101,2017-05-25 12:59:30,_Garage_Door,False,145,3,2017,12:59
11105,2017-05-25 13:00:18,_Garage_Door,True,145,3,2017,13:00
11109,2017-05-25 13:00:45,_Main_Door,True,145,3,2017,13:00
11112,2017-05-25 13:06:18,_Main_Door,False,145,3,2017,13:06
11115,2017-05-25 13:06:34,_Main_Door,True,145,3,2017,13:06
11118,2017-05-25 13:06:38,_Garage_Door,False,145,3,2017,13:06
11119,2017-05-25 13:06:44,_Garage_Door,True,145,3,2017,13:06
11120,2017-05-25 13:06:46,_Garage_Door,False,145,3,2017,13:06
11126,2017-05-25 13:07:22,_Garage_Door,True,145,3,2017,13:07
11132,2017-05-25 13:08:37,_Main_Door,False,145,3,2017,13:08
11136,2017-05-25 13:09:07,_Main_Door,True,145,3,2017,13:09
11141,2017-05-25 13:13:07,_Cellar_Door,False,145,3,2017,13:13
11205,2017-05-25 17:17:07,_Main_Door,False,145,3,2017,17:17
11208,2017-05-25 17:17:18,_Main_Door,True,145,3,2017,17:17
11209,2017-05-25 17:17:22,_Main_Door,False,145,3,2017,17:17
11214,2017-05-25 17:18:15,_Main_Door,True,145,3,2017,17:18
11215,2017-05-25 17:19:01,_Main_Door,False,145,3,2017,17:19
11221,2017-05-25 17:19:30,_Balcony_Door,False,145,3,2017,17:19
11222,2017-05-25 17:19:32,_FlyNet_Door,False,145,3,2017,17:19
11223,2017-05-25 17:19:33,_Main_Door,True,145,3,2017,17:19
11226,2017-05-25 17:28:59,_Main_Door,False,145,3,2017,17:28
11227,2017-05-25 17:29:03,_Main_Door,True,145,3,2017,17:29
11237,2017-05-25 18:03:55,_FlyNet_Door,True,145,3,2017,18:03
11242,2017-05-25 18:21:30,_FlyNet_Door,False,145,3,2017,18:21
11271,2017-05-25 20:43:59,_FlyNet_Door,True,145,3,2017,20:43
11277,2017-05-25 21:08:06,_Main_Door,False,145,3,2017,21:08
11278,2017-05-25 21:08:19,_Main_Door,True,145,3,2017,21:08
11302,2017-05-25 22:58:02,_SZ_Terasse,False,145,3,2017,22:58
11326,2017-05-26 00:55:20,_Fiona_Terasse,False,146,4,2017,00:55
11340,2017-05-26 02:01:08,_Balcony_Door,True,146,4,2017,02:01
11441,2017-05-26 08:15:19,_Main_Door,False,146,4,2017,08:15
11444,2017-05-26 08:15:37,_Main_Door,True,146,4,2017,08:15
11446,2017-05-26 08:19:24,_Main_Door,False,146,4,2017,08:19
11449,2017-05-26 08:19:35,_Main_Door,True,146,4,2017,08:19
11483,2017-05-26 09:46:02,_Garage_Door,False,146,4,2017,09:46
11486,2017-05-26 09:46:07,_Garage_Door,True,146,4,2017,09:46
11492,2017-05-26 09:56:58,_Balcony_Door,False,146,4,2017,09:56
11493,2017-05-26 09:57:00,_FlyNet_Door,False,146,4,2017,09:57
11494,2017-05-26 09:57:38,command,False,146,4,2017,09:57
11495,2017-05-26 09:57:38,command,False,146,4,2017,09:57
11496,2017-05-26 09:57:38,command,False,146,4,2017,09:57
11497,2017-05-26 10:00:55,_Main_Door,False,146,4,2017,10:00
11500,2017-05-26 10:01:12,_FlyNet_Door,True,146,4,2017,10:01
11501,2017-05-26 10:01:15,_Garage_Door,False,146,4,2017,10:01
11524,2017-05-26 10:15:46,_Garage_Door,True,146,4,2017,10:15
11525,2017-05-26 10:15:52,_Main_Door,True,146,4,2017,10:15
11527,2017-05-26 10:18:43,_FlyNet_Door,False,146,4,2017,10:18
11528,2017-05-26 10:18:46,_FlyNet_Door,True,146,4,2017,10:18
11529,2017-05-26 10:19:37,_FlyNet_Door,False,146,4,2017,10:19
11530,2017-05-26 10:20:04,_Main_Door,False,146,4,2017,10:20
11533,2017-05-26 10:20:09,_Garage_Door,False,146,4,2017,10:20
11534,2017-05-26 10:20:12,_FlyNet_Door,True,146,4,2017,10:20
11535,2017-05-26 10:20:16,_Garage_Door,True,146,4,2017,10:20
11536,2017-05-26 10:20:19,_Garage_Door,False,146,4,2017,10:20
11542,2017-05-26 10:20:53,_Garage_Door,True,146,4,2017,10:20
11543,2017-05-26 10:21:00,_Main_Door,True,146,4,2017,10:21
11545,2017-05-26 10:21:18,_FlyNet_Door,False,146,4,2017,10:21
11546,2017-05-26 10:21:22,_FlyNet_Door,True,146,4,2017,10:21
11548,2017-05-26 10:28:45,_FlyNet_Door,False,146,4,2017,10:28
11552,2017-05-26 10:44:49,_WC_Window,True,146,4,2017,10:44
11562,2017-05-26 11:11:01,_Main_Door,False,146,4,2017,11:11
11565,2017-05-26 11:11:14,_Main_Door,True,146,4,2017,11:11
11578,2017-05-26 11:59:02,_Main_Door,False,146,4,2017,11:59
11581,2017-05-26 11:59:09,_FlyNet_Door,True,146,4,2017,11:59
11582,2017-05-26 11:59:14,_Garage_Door,False,146,4,2017,11:59
11587,2017-05-26 11:59:48,_Main_Door,True,146,4,2017,11:59
11604,2017-05-26 12:06:40,_Main_Door,False,146,4,2017,12:06
11640,2017-05-26 12:28:35,_Main_Door,True,146,4,2017,12:28
11648,2017-05-26 12:45:34,_Main_Door,False,146,4,2017,12:45
11651,2017-05-26 12:45:40,_Main_Door,True,146,4,2017,12:45
11656,2017-05-26 12:51:08,_Main_Door,False,146,4,2017,12:51
11659,2017-05-26 12:51:14,_Main_Door,True,146,4,2017,12:51
11662,2017-05-26 12:59:36,_Main_Door,False,146,4,2017,12:59
11665,2017-05-26 12:59:42,_Main_Door,True,146,4,2017,12:59
11672,2017-05-26 13:03:20,_Main_Door,False,146,4,2017,13:03
11674,2017-05-26 13:04:17,_Cellar_Door,False,146,4,2017,13:04
11675,2017-05-26 13:04:28,_Main_Door,False,146,4,2017,13:04
11676,2017-05-26 13:04:32,_Main_Door,True,146,4,2017,13:04
11678,2017-05-26 13:11:30,_SZ_Terasse,True,146,4,2017,13:11
11684,2017-05-26 13:21:34,_Main_Door,False,146,4,2017,13:21
11685,2017-05-26 13:21:40,_Main_Door,True,146,4,2017,13:21
11686,2017-05-26 13:21:40,_Main_Door,False,146,4,2017,13:21
11687,2017-05-26 13:21:40,_Main_Door,True,146,4,2017,13:21
11689,2017-05-26 13:25:19,_Main_Door,False,146,4,2017,13:25
11693,2017-05-26 13:25:48,_Main_Door,True,146,4,2017,13:25
11696,2017-05-26 13:36:26,_Main_Door,False,146,4,2017,13:36
11699,2017-05-26 13:36:40,_Main_Door,True,146,4,2017,13:36
11701,2017-05-26 13:41:22,_Main_Door,False,146,4,2017,13:41
11703,2017-05-26 13:41:30,_Main_Door,True,146,4,2017,13:41
11704,2017-05-26 13:43:06,_Main_Door,False,146,4,2017,13:43
11705,2017-05-26 13:43:12,_Main_Door,True,146,4,2017,13:43
11714,2017-05-26 13:58:02,_Main_Door,False,146,4,2017,13:58
11715,2017-05-26 13:58:14,_Main_Door,True,146,4,2017,13:58
11717,2017-05-26 13:59:32,_Main_Door,False,146,4,2017,13:59
11720,2017-05-26 13:59:47,_Main_Door,True,146,4,2017,13:59
11728,2017-05-26 14:09:11,_SZ_Terasse,False,146,4,2017,14:09
11729,2017-05-26 14:09:14,_SZ_Terasse,True,146,4,2017,14:09
11733,2017-05-26 14:12:06,_FlyNet_Door,False,146,4,2017,14:12
11744,2017-05-26 14:14:23,_Main_Door,False,146,4,2017,14:14
11746,2017-05-26 14:14:34,_Main_Door,True,146,4,2017,14:14
11747,2017-05-26 14:16:10,_SZ_Terasse,False,146,4,2017,14:16
11748,2017-05-26 14:16:14,_SZ_Terasse,True,146,4,2017,14:16
11750,2017-05-26 14:20:18,_Main_Door,False,146,4,2017,14:20
11753,2017-05-26 14:20:30,_Main_Door,True,146,4,2017,14:20
11768,2017-05-26 14:32:37,_Main_Door,False,146,4,2017,14:32
11769,2017-05-26 14:32:41,_Garage_Door,True,146,4,2017,14:32
11772,2017-05-26 14:32:49,_Main_Door,True,146,4,2017,14:32
11775,2017-05-26 14:39:51,_Main_Door,False,146,4,2017,14:39
11776,2017-05-26 14:39:54,_Main_Door,True,146,4,2017,14:39
11781,2017-05-26 14:46:58,_SZ_Terasse,False,146,4,2017,14:46
11782,2017-05-26 14:47:06,_SZ_Terasse,True,146,4,2017,14:47
11792,2017-05-26 14:52:10,_SZ_Terasse,False,146,4,2017,14:52
11793,2017-05-26 14:52:14,_SZ_Terasse,True,146,4,2017,14:52
11795,2017-05-26 14:55:53,_Main_Door,False,146,4,2017,14:55
11798,2017-05-26 14:55:58,_FlyNet_Door,False,146,4,2017,14:55
11799,2017-05-26 14:55:59,_Main_Door,True,146,4,2017,14:55
11800,2017-05-26 14:56:00,_Garage_Door,False,146,4,2017,14:56
11807,2017-05-26 14:56:48,_Garage_Door,True,146,4,2017,14:56
11814,2017-05-26 15:04:21,_Garage_Door,False,146,4,2017,15:04
11827,2017-05-26 15:24:39,_Garage_Door,True,146,4,2017,15:24
11840,2017-05-26 15:26:30,_SZ_Terasse,False,146,4,2017,15:26
11843,2017-05-26 15:26:34,_SZ_Terasse,True,146,4,2017,15:26
11849,2017-05-26 15:31:50,_SZ_Terasse,False,146,4,2017,15:31
11850,2017-05-26 15:31:54,_SZ_Terasse,True,146,4,2017,15:31
11851,2017-05-26 15:33:04,_SZ_Terasse,False,146,4,2017,15:33
11852,2017-05-26 15:33:54,_SZ_Terasse,True,146,4,2017,15:33
11853,2017-05-26 15:34:50,command,False,146,4,2017,15:34
11854,2017-05-26 15:35:08,command,False,146,4,2017,15:35
11855,2017-05-26 15:35:13,command,False,146,4,2017,15:35
11856,2017-05-26 15:35:26,command,False,146,4,2017,15:35
11857,2017-05-26 15:35:31,command,False,146,4,2017,15:35
11858,2017-05-26 15:35:31,command,False,146,4,2017,15:35
11859,2017-05-26 15:35:35,command,False,146,4,2017,15:35
11860,2017-05-26 15:35:36,command,False,146,4,2017,15:35
11861,2017-05-26 15:35:40,command,False,146,4,2017,15:35
11862,2017-05-26 15:35:42,command,False,146,4,2017,15:35
11863,2017-05-26 15:35:44,command,False,146,4,2017,15:35
11865,2017-05-26 15:37:47,_SZ_Terasse,False,146,4,2017,15:37
11879,2017-05-26 16:48:22,_SZ_Terasse,True,146,4,2017,16:48
11880,2017-05-26 16:48:23,_SZ_Terasse,False,146,4,2017,16:48
11881,2017-05-26 16:48:24,_SZ_Terasse,True,146,4,2017,16:48
11893,2017-05-26 17:31:26,_Main_Door,False,146,4,2017,17:31
11896,2017-05-26 17:31:34,_FlyNet_Door,True,146,4,2017,17:31
11897,2017-05-26 17:31:37,_Main_Door,True,146,4,2017,17:31
11913,2017-05-26 17:50:25,_SZ_Terasse,False,146,4,2017,17:50
11919,2017-05-26 18:03:53,_Main_Door,False,146,4,2017,18:03
11922,2017-05-26 18:04:07,_Main_Door,True,146,4,2017,18:04
11925,2017-05-26 18:11:38,_FlyNet_Door,False,146,4,2017,18:11
11926,2017-05-26 18:12:32,_Main_Door,False,146,4,2017,18:12
11927,2017-05-26 18:13:29,_Main_Door,True,146,4,2017,18:13
11937,2017-05-26 18:42:56,_Main_Door,False,146,4,2017,18:42
11938,2017-05-26 18:43:03,_Main_Door,True,146,4,2017,18:43
11939,2017-05-26 18:44:47,_SZ_Terasse,True,146,4,2017,18:44
11941,2017-05-26 18:46:36,command,False,146,4,2017,18:46
11942,2017-05-26 18:46:48,command,False,146,4,2017,18:46
11943,2017-05-26 18:47:08,command,False,146,4,2017,18:47
11944,2017-05-26 18:47:15,_SZ_Terasse,False,146,4,2017,18:47
11947,2017-05-26 18:59:28,_FlyNet_Door,True,146,4,2017,18:59
